<0$,18,existing_credits_paid_back_duly_till_now,furniture/equipment,2473,<100$,unemployed,4,A93,no,1,car_other,25,no,own,1,unemployed,1,no,yes,2
no_savings,12,existing_credits_paid_back_duly_till_now,business,1542,<100$,>4years<=7years,2,A93,no,4,car_other,36,no,own,1,skilled,1,yes,yes,1
no_savings,18,other_credits_existing_other_bank,car_used,3850,<100$,>4years<=7years,3,A93,no,1,car_other,27,no,own,2,skilled,1,no,yes,1
<0$,18,existing_credits_paid_back_duly_till_now,furniture/equipment,3650,<100$,<1year,1,A92,no,4,car_other,22,no,rent,1,skilled,1,no,yes,1
<0$,36,existing_credits_paid_back_duly_till_now,furniture/equipment,3446,<100$,>=7years,4,A93,no,2,car_other,42,no,own,1,skilled,2,no,yes,2
>0<200$,18,existing_credits_paid_back_duly_till_now,furniture/equipment,3001,<100$,>4years<=7years,2,A92,no,4,real_estate,40,no,rent,1,skilled,1,no,yes,1
no_savings,36,existing_credits_paid_back_duly_till_now,car_new,3079,no_savings,>1year<=4years,4,A93,no,4,real_estate,36,no,own,1,skilled,1,no,yes,1
no_savings,18,other_credits_existing_other_bank,radio_television,6070,<100$,>=7years,3,A93,no,4,car_other,33,no,own,2,skilled,1,yes,yes,1
no_savings,10,other_credits_existing_other_bank,furniture/equipment,2146,<100$,<1year,1,A92,no,3,real_estate,23,no,rent,2,skilled,1,no,yes,1
no_savings,60,other_credits_existing_other_bank,car_new,13756,no_savings,>=7years,2,A93,no,4,no_property,63,bank,for_free,1,self-employed,1,yes,yes,1
>0<200$,60,all_credits_paid,car_used0,14782,>100<500,>=7years,3,A92,no,4,no_property,60,bank,for_free,2,self-employed,1,yes,yes,2
<0$,48,all_credits_paid,business,7685,<100$,>4years<=7years,2,A92,guarantor,4,car_other,37,no,rent,1,skilled,1,no,yes,2
no_savings,18,delay_pay_past,radio_television,2320,<100$,unemployed,2,A94,no,3,real_estate,34,no,own,2,skilled,1,no,yes,1
no_savings,7,delay_pay_past,radio_television,846,no_savings,>=7years,3,A93,no,4,no_property,36,no,for_free,1,skilled,1,no,yes,1
>0<200$,36,existing_credits_paid_back_duly_till_now,car_new,14318,<100$,>=7years,4,A93,no,2,no_property,57,no,for_free,1,self-employed,1,yes,yes,2
no_savings,6,other_credits_existing_other_bank,car_new,362,>100<500,>1year<=4years,4,A92,no,4,car_other,52,no,own,2,unskilled,1,no,yes,1
<0$,20,existing_credits_paid_back_duly_till_now,furniture/equipment,2212,no_savings,>4years<=7years,4,A93,no,4,car_other,39,no,own,1,skilled,1,yes,yes,1
>0<200$,18,existing_credits_paid_back_duly_till_now,car_used,12976,<100$,unemployed,3,A92,no,4,no_property,38,no,for_free,1,self-employed,1,yes,yes,2
no_savings,22,existing_credits_paid_back_duly_till_now,car_new,1283,no_savings,>4years<=7years,4,A92,no,4,life_insurance,25,no,rent,1,skilled,1,no,yes,1
>200$,12,existing_credits_paid_back_duly_till_now,car_new,1330,<100$,<1year,4,A93,no,1,real_estate,26,no,own,1,skilled,1,no,yes,1
no_savings,30,delay_pay_past,business,4272,>100<500,>1year<=4years,2,A93,no,2,life_insurance,26,no,own,2,unskilled,1,no,yes,1
no_savings,18,other_credits_existing_other_bank,radio_television,2238,<100$,>1year<=4years,2,A92,no,1,car_other,25,no,own,2,skilled,1,no,yes,1
no_savings,18,existing_credits_paid_back_duly_till_now,radio_television,1126,no_savings,<1year,4,A92,no,2,real_estate,21,no,rent,1,skilled,1,yes,yes,1
>0<200$,18,other_credits_existing_other_bank,furniture/equipment,7374,<100$,unemployed,4,A93,no,4,life_insurance,40,stores,own,2,self-employed,1,yes,yes,1
>0<200$,15,other_credits_existing_other_bank,business,2326,>500<1000,>1year<=4years,2,A93,no,4,car_other,27,bank,own,1,skilled,1,no,yes,1
no_savings,9,existing_credits_paid_back_duly_till_now,business,1449,<100$,>4years<=7years,3,A92,no,2,car_other,27,no,own,2,skilled,1,no,yes,1
no_savings,18,existing_credits_paid_back_duly_till_now,car_new,1820,<100$,>1year<=4years,2,A94,no,2,life_insurance,30,no,own,1,self-employed,1,yes,yes,1
>0<200$,12,existing_credits_paid_back_duly_till_now,furniture/equipment,983,>=1000,<1year,1,A92,no,4,real_estate,19,no,rent,1,unskilled,1,no,yes,1
<0$,36,existing_credits_paid_back_duly_till_now,car_new,3249,<100$,>4years<=7years,2,A93,no,4,no_property,39,bank,for_free,1,self-employed,2,yes,yes,1
<0$,6,other_credits_existing_other_bank,radio_television,1957,<100$,>4years<=7years,1,A92,no,4,car_other,31,no,own,1,skilled,1,no,yes,1
no_savings,9,other_credits_existing_other_bank,furniture/equipment,2406,<100$,unemployed,2,A93,no,3,car_other,31,no,own,1,self-employed,1,no,yes,1
>0<200$,39,delay_pay_past,education,11760,>100<500,>4years<=7years,2,A93,no,3,no_property,32,no,rent,1,skilled,1,yes,yes,1
<0$,12,existing_credits_paid_back_duly_till_now,furniture/equipment,2578,<100$,unemployed,3,A92,no,4,no_property,55,no,for_free,1,self-employed,1,no,yes,1
<0$,36,other_credits_existing_other_bank,furniture/equipment,2348,<100$,>1year<=4years,3,A94,no,2,life_insurance,46,no,own,2,skilled,1,yes,yes,1
>0<200$,12,existing_credits_paid_back_duly_till_now,car_new,1223,<100$,>=7years,1,A91,no,1,real_estate,46,no,rent,2,skilled,1,no,yes,2
no_savings,24,other_credits_existing_other_bank,radio_television,1516,>=1000,>1year<=4years,4,A92,no,1,real_estate,43,no,own,2,unskilled,1,no,yes,1
no_savings,18,existing_credits_paid_back_duly_till_now,radio_television,1473,<100$,<1year,3,A94,no,4,real_estate,39,no,own,1,skilled,1,yes,yes,1
>0<200$,18,other_credits_existing_other_bank,business,1887,no_savings,>1year<=4years,4,A94,no,4,real_estate,28,bank,own,2,skilled,1,no,yes,1
no_savings,24,delay_pay_past,business,8648,<100$,<1year,2,A93,no,2,car_other,27,bank,own,2,skilled,1,yes,yes,2
no_savings,14,delay_pay_past,car_new,802,<100$,>1year<=4years,4,A93,no,2,car_other,27,no,own,2,unskilled,1,no,yes,1
>0<200$,18,delay_pay_past,car_new,2899,no_savings,>=7years,4,A93,no,4,car_other,43,no,own,1,skilled,2,no,yes,1
>0<200$,24,existing_credits_paid_back_duly_till_now,radio_television,2039,<100$,<1year,1,A94,no,1,life_insurance,22,no,own,1,skilled,1,yes,yes,2
no_savings,24,other_credits_existing_other_bank,car_used,2197,no_savings,>4years<=7years,4,A93,no,4,car_other,43,no,own,2,skilled,2,yes,yes,1
<0$,15,existing_credits_paid_back_duly_till_now,radio_television,1053,<100$,<1year,4,A94,no,2,real_estate,27,no,own,1,skilled,1,no,no,1
no_savings,24,existing_credits_paid_back_duly_till_now,radio_television,3235,>500<1000,>=7years,3,A91,no,2,car_other,26,no,own,1,self-employed,1,yes,yes,1
>200$,12,other_credits_existing_other_bank,car_new,939,>500<1000,>4years<=7years,4,A94,no,2,real_estate,28,no,own,3,skilled,1,yes,yes,2
>0<200$,24,existing_credits_paid_back_duly_till_now,radio_television,1967,<100$,>=7years,4,A92,no,4,car_other,20,no,own,1,skilled,1,yes,yes,1
no_savings,33,other_credits_existing_other_bank,car_used,7253,<100$,>4years<=7years,3,A93,no,2,car_other,35,no,own,2,self-employed,1,yes,yes,1
no_savings,12,other_credits_existing_other_bank,business,2292,<100$,unemployed,4,A93,no,2,car_other,42,stores,own,2,self-employed,1,yes,yes,2
no_savings,10,existing_credits_paid_back_duly_till_now,car_new,1597,>500<1000,>1year<=4years,3,A93,no,2,no_property,40,no,rent,1,unskilled,2,no,no,1
<0$,24,existing_credits_paid_back_duly_till_now,car_new,1381,no_savings,>1year<=4years,4,A92,no,2,life_insurance,35,no,own,1,skilled,1,no,yes,2
no_savings,36,other_credits_existing_other_bank,car_used,5842,<100$,>=7years,2,A93,no,2,life_insurance,35,no,own,2,skilled,2,yes,yes,1
<0$,12,existing_credits_paid_back_duly_till_now,car_new,2579,<100$,<1year,4,A93,no,1,real_estate,33,no,own,1,unskilled,2,no,yes,2
<0$,18,delay_pay_past,education,8471,no_savings,>1year<=4years,1,A92,no,2,car_other,23,no,rent,2,skilled,1,yes,yes,1
no_savings,21,existing_credits_paid_back_duly_till_now,car_new,2782,>500<1000,>4years<=7years,1,A92,no,2,car_other,31,bank,own,1,self-employed,1,no,yes,1
>0<200$,18,existing_credits_paid_back_duly_till_now,car_new,1042,no_savings,>1year<=4years,4,A92,no,2,life_insurance,33,no,own,1,skilled,1,no,yes,2
no_savings,15,existing_credits_paid_back_duly_till_now,car_new,3186,>=1000,>4years<=7years,2,A92,no,3,car_other,20,no,rent,1,skilled,1,no,yes,1
>0<200$,12,existing_credits_paid_back_duly_till_now,car_used,2028,no_savings,>1year<=4years,4,A93,no,2,car_other,30,no,own,1,skilled,1,no,yes,1
>0<200$,12,other_credits_existing_other_bank,car_new,958,<100$,>4years<=7years,2,A93,no,3,real_estate,47,no,own,2,unskilled,2,no,yes,1
no_savings,21,delay_pay_past,furniture/equipment,1591,>100<500,>4years<=7years,4,A93,no,3,real_estate,34,no,own,2,self-employed,1,no,yes,1
>0<200$,12,existing_credits_paid_back_duly_till_now,furniture/equipment,2762,no_savings,>=7years,1,A92,no,2,life_insurance,25,bank,own,1,skilled,1,yes,yes,2
>0<200$,18,existing_credits_paid_back_duly_till_now,car_used,2779,<100$,>1year<=4years,1,A94,no,3,car_other,21,no,rent,1,skilled,1,yes,yes,1
no_savings,28,other_credits_existing_other_bank,radio_television,2743,<100$,>=7years,4,A93,no,2,car_other,29,no,own,2,skilled,1,no,yes,1
no_savings,18,other_credits_existing_other_bank,radio_television,1149,>=1000,>1year<=4years,4,A93,no,3,real_estate,46,no,own,2,skilled,1,no,yes,1
no_savings,9,existing_credits_paid_back_duly_till_now,furniture/equipment,1313,<100$,>=7years,1,A93,no,4,car_other,20,no,own,1,skilled,1,no,yes,1
<0$,18,other_credits_existing_other_bank,repairs,1190,<100$,unemployed,2,A92,no,4,no_property,55,no,for_free,3,unemployed,2,no,yes,2
no_savings,5,existing_credits_paid_back_duly_till_now,business,3448,<100$,>4years<=7years,1,A93,no,4,real_estate,74,no,own,1,unskilled,1,no,yes,1
>0<200$,24,existing_credits_paid_back_duly_till_now,car_used0,11328,<100$,>1year<=4years,2,A93,co_applicant,3,car_other,29,bank,own,2,self-employed,1,yes,yes,2
<0$,6,other_credits_existing_other_bank,furniture/equipment,1872,<100$,unemployed,4,A93,no,4,no_property,36,no,for_free,3,self-employed,1,yes,yes,1
no_savings,24,other_credits_existing_other_bank,repairs,2058,<100$,>1year<=4years,4,A91,no,2,real_estate,33,no,own,2,skilled,1,yes,yes,1
<0$,9,existing_credits_paid_back_duly_till_now,furniture/equipment,2136,<100$,>1year<=4years,3,A93,no,2,real_estate,25,no,own,1,skilled,1,no,yes,1
>0<200$,12,existing_credits_paid_back_duly_till_now,radio_television,1484,no_savings,>1year<=4years,2,A94,no,1,real_estate,25,no,own,1,skilled,1,yes,yes,2
no_savings,6,existing_credits_paid_back_duly_till_now,repairs,660,>500<1000,>4years<=7years,2,A94,no,4,real_estate,23,no,rent,1,unskilled,1,no,yes,1
no_savings,24,other_credits_existing_other_bank,car_new,1287,>=1000,>=7years,4,A92,no,4,real_estate,37,no,own,2,skilled,1,yes,yes,1
<0$,42,other_credits_existing_other_bank,repairs,3394,<100$,unemployed,4,A93,co_applicant,4,car_other,65,no,own,2,unemployed,1,no,yes,1
>200$,12,all_credits_paid,business,609,<100$,<1year,4,A92,no,1,real_estate,26,no,own,1,unemployed,1,no,yes,2
no_savings,12,existing_credits_paid_back_duly_till_now,car_new,1884,<100$,>=7years,4,A93,no,4,car_other,39,no,own,1,self-employed,1,yes,yes,1
<0$,12,existing_credits_paid_back_duly_till_now,furniture/equipment,1620,<100$,>1year<=4years,2,A92,co_applicant,3,life_insurance,30,no,own,1,skilled,1,no,yes,1
>0<200$,20,delay_pay_past,car_used0,2629,<100$,>1year<=4years,2,A93,no,3,car_other,29,bank,own,2,skilled,1,yes,yes,1
no_savings,12,existing_credits_paid_back_duly_till_now,education,719,<100$,>=7years,4,A93,no,4,car_other,41,bank,own,1,unskilled,2,no,yes,2
>0<200$,48,other_credits_existing_other_bank,furniture/equipment,5096,<100$,>1year<=4years,2,A92,no,3,car_other,30,no,own,1,self-employed,1,yes,yes,2
no_savings,9,other_credits_existing_other_bank,education,1244,no_savings,>=7years,4,A92,no,4,life_insurance,41,no,rent,2,unskilled,1,no,yes,1
<0$,36,existing_credits_paid_back_duly_till_now,car_new,1842,<100$,<1year,4,A92,no,4,car_other,34,no,own,1,skilled,1,yes,yes,2
>0<200$,7,existing_credits_paid_back_duly_till_now,radio_television,2576,<100$,>1year<=4years,2,A93,guarantor,2,real_estate,35,no,own,1,skilled,1,no,yes,1
>200$,12,existing_credits_paid_back_duly_till_now,furniture/equipment,1424,no_savings,>=7years,3,A92,no,4,real_estate,55,no,own,1,self-employed,1,yes,yes,1
>0<200$,15,delay_pay_past,repairs,1512,>=1000,>1year<=4years,3,A94,no,3,life_insurance,61,stores,own,2,skilled,1,no,yes,2
no_savings,36,other_credits_existing_other_bank,car_used,11054,no_savings,>1year<=4years,4,A93,no,2,car_other,30,no,own,1,self-employed,1,yes,yes,1
no_savings,6,existing_credits_paid_back_duly_till_now,radio_television,518,<100$,>1year<=4years,3,A92,no,1,real_estate,29,no,own,1,skilled,1,no,yes,1
no_savings,12,no_credits_taken,furniture/equipment,2759,<100$,>=7years,2,A93,no,4,life_insurance,34,no,own,2,skilled,1,no,yes,1
no_savings,24,existing_credits_paid_back_duly_till_now,car_used,2670,<100$,>=7years,4,A93,no,4,car_other,35,no,own,1,self-employed,1,yes,yes,1
<0$,24,existing_credits_paid_back_duly_till_now,car_new,4817,<100$,>4years<=7years,2,A93,co_applicant,3,life_insurance,31,no,own,1,skilled,1,yes,yes,2
no_savings,24,existing_credits_paid_back_duly_till_now,car_used,2679,<100$,<1year,4,A92,no,1,no_property,29,no,own,1,self-employed,1,yes,yes,1
<0$,11,other_credits_existing_other_bank,car_new,3905,<100$,>1year<=4years,2,A93,no,2,real_estate,36,no,rent,2,skilled,2,no,yes,1
<0$,12,existing_credits_paid_back_duly_till_now,car_used,3386,<100$,>=7years,3,A93,no,4,no_property,35,no,for_free,1,skilled,1,yes,yes,2
<0$,6,existing_credits_paid_back_duly_till_now,domestic_appliances,343,<100$,<1year,4,A92,no,1,real_estate,27,no,own,1,skilled,1,no,yes,1
no_savings,18,existing_credits_paid_back_duly_till_now,radio_television,4594,<100$,<1year,3,A93,no,2,car_other,32,no,own,1,skilled,1,yes,yes,1
<0$,36,existing_credits_paid_back_duly_till_now,furniture/equipment,3620,<100$,>1year<=4years,1,A93,guarantor,2,life_insurance,37,no,own,1,skilled,2,no,yes,1
<0$,15,existing_credits_paid_back_duly_till_now,car_new,1721,<100$,<1year,2,A93,no,3,real_estate,36,no,own,1,skilled,1,no,yes,1
>0<200$,12,existing_credits_paid_back_duly_till_now,furniture/equipment,3017,<100$,<1year,3,A92,no,1,real_estate,34,no,rent,1,self-employed,1,no,yes,1
>0<200$,12,existing_credits_paid_back_duly_till_now,retraining,754,no_savings,>=7years,4,A93,no,4,life_insurance,38,no,own,2,skilled,1,no,yes,1
no_savings,18,existing_credits_paid_back_duly_till_now,business,1950,<100$,>4years<=7years,4,A93,no,1,car_other,34,stores,own,2,skilled,1,yes,yes,1
<0$,24,existing_credits_paid_back_duly_till_now,car_used,2924,<100$,>1year<=4years,3,A93,guarantor,4,no_property,63,bank,own,1,skilled,2,yes,yes,1
<0$,24,delay_pay_past,radio_television,1659,<100$,<1year,4,A92,no,2,car_other,29,no,rent,1,unskilled,1,yes,yes,2
no_savings,48,delay_pay_past,radio_television,7238,no_savings,>=7years,3,A93,no,3,car_other,32,bank,own,2,skilled,2,no,yes,1
no_savings,33,delay_pay_past,business,2764,<100$,>1year<=4years,2,A92,no,2,car_other,26,no,own,2,skilled,1,yes,yes,1
no_savings,24,delay_pay_past,car_used,4679,<100$,>4years<=7years,3,A93,no,3,car_other,35,no,own,2,unskilled,1,yes,yes,1
>0<200$,24,existing_credits_paid_back_duly_till_now,radio_television,3092,>100<500,<1year,3,A94,no,2,car_other,22,no,rent,1,skilled,1,yes,yes,2
<0$,6,existing_credits_paid_back_duly_till_now,education,448,<100$,<1year,4,A92,no,4,life_insurance,23,no,own,1,skilled,1,no,yes,2
<0$,9,existing_credits_paid_back_duly_till_now,car_new,654,<100$,>1year<=4years,4,A93,no,3,car_other,28,no,own,1,unskilled,1,no,yes,2
no_savings,6,existing_credits_paid_back_duly_till_now,retraining,1238,no_savings,unemployed,4,A93,no,4,life_insurance,36,no,own,1,self-employed,2,yes,yes,1
>0<200$,18,other_credits_existing_other_bank,radio_television,1245,<100$,>1year<=4years,4,A94,no,2,car_other,33,no,own,1,skilled,1,no,yes,2
<0$,18,no_credits_taken,furniture/equipment,3114,<100$,<1year,1,A92,no,4,life_insurance,26,no,rent,1,skilled,1,no,yes,2
no_savings,39,existing_credits_paid_back_duly_till_now,car_used,2569,>500<1000,>1year<=4years,4,A93,no,4,car_other,24,no,own,1,skilled,1,no,yes,1
>200$,24,existing_credits_paid_back_duly_till_now,radio_television,5152,<100$,>4years<=7years,4,A93,no,2,car_other,25,bank,own,1,skilled,1,no,yes,1
>0<200$,12,existing_credits_paid_back_duly_till_now,business,1037,>100<500,>4years<=7years,3,A93,no,4,real_estate,39,no,own,1,unskilled,1,no,yes,1
<0$,15,other_credits_existing_other_bank,furniture/equipment,1478,<100$,>=7years,4,A93,no,4,car_other,44,no,own,2,skilled,2,yes,yes,1
>0<200$,12,other_credits_existing_other_bank,radio_television,3573,<100$,>1year<=4years,1,A92,no,1,real_estate,23,no,own,1,unskilled,1,no,yes,1
>0<200$,24,existing_credits_paid_back_duly_till_now,car_new,1201,<100$,<1year,4,A93,no,1,life_insurance,26,no,own,1,skilled,1,no,yes,1
<0$,30,existing_credits_paid_back_duly_till_now,furniture/equipment,3622,>=1000,>=7years,4,A92,no,4,life_insurance,57,no,rent,2,skilled,1,yes,yes,1
no_savings,15,delay_pay_past,furniture/equipment,960,>=1000,>4years<=7years,3,A92,no,2,life_insurance,30,no,own,2,skilled,1,no,yes,1
no_savings,12,other_credits_existing_other_bank,car_new,1163,>500<1000,>1year<=4years,4,A93,no,4,real_estate,44,no,own,1,skilled,1,yes,yes,1
>0<200$,6,delay_pay_past,car_new,1209,<100$,unemployed,4,A93,no,4,life_insurance,47,no,own,1,self-employed,1,yes,yes,2
no_savings,12,existing_credits_paid_back_duly_till_now,radio_television,3077,<100$,>1year<=4years,2,A93,no,4,car_other,52,no,own,1,skilled,1,yes,yes,1
no_savings,24,existing_credits_paid_back_duly_till_now,car_new,3757,<100$,>=7years,4,A92,co_applicant,4,no_property,62,no,for_free,1,skilled,1,yes,yes,1
no_savings,10,existing_credits_paid_back_duly_till_now,car_new,1418,>100<500,>1year<=4years,3,A93,no,2,real_estate,35,no,rent,1,unskilled,1,no,no,1
no_savings,6,existing_credits_paid_back_duly_till_now,car_new,3518,<100$,>1year<=4years,2,A93,guarantor,3,life_insurance,26,no,rent,1,skilled,1,no,yes,1
no_savings,12,other_credits_existing_other_bank,radio_television,1934,<100$,>=7years,2,A93,no,2,no_property,26,no,own,2,skilled,1,no,yes,1
>0<200$,27,no_credits_taken,business,8318,<100$,>=7years,2,A92,no,4,no_property,42,no,for_free,2,self-employed,1,yes,yes,2
no_savings,6,other_credits_existing_other_bank,radio_television,1237,>100<500,>1year<=4years,1,A92,no,1,life_insurance,27,no,own,2,skilled,1,no,yes,1
>0<200$,6,existing_credits_paid_back_duly_till_now,radio_television,368,no_savings,>=7years,4,A93,no,4,life_insurance,38,no,own,1,skilled,1,no,yes,1
<0$,12,other_credits_existing_other_bank,car_new,2122,<100$,>1year<=4years,3,A93,no,2,real_estate,39,no,rent,2,unskilled,2,no,no,1
<0$,24,existing_credits_paid_back_duly_till_now,furniture/equipment,2996,no_savings,>1year<=4years,2,A94,no,4,car_other,20,no,own,1,skilled,1,no,yes,2
>0<200$,36,existing_credits_paid_back_duly_till_now,furniture/equipment,9034,>100<500,<1year,4,A93,co_applicant,1,no_property,29,no,rent,1,self-employed,1,yes,yes,2
no_savings,24,other_credits_existing_other_bank,furniture/equipment,1585,<100$,>4years<=7years,4,A93,no,3,life_insurance,40,no,own,2,skilled,1,no,yes,1
>0<200$,18,existing_credits_paid_back_duly_till_now,radio_television,1301,<100$,>=7years,4,A94,guarantor,2,real_estate,32,no,own,1,unskilled,1,no,yes,1
>200$,6,other_credits_existing_other_bank,car_new,1323,>100<500,>=7years,2,A91,no,4,car_other,28,no,own,2,skilled,2,yes,yes,1
<0$,24,existing_credits_paid_back_duly_till_now,car_new,3123,<100$,<1year,4,A92,no,1,life_insurance,27,no,own,1,skilled,1,no,yes,2
<0$,36,existing_credits_paid_back_duly_till_now,car_used,5493,<100$,>=7years,2,A93,no,4,no_property,42,no,for_free,1,skilled,2,no,yes,1
>200$,9,existing_credits_paid_back_duly_till_now,radio_television,1126,>100<500,>=7years,2,A91,no,4,real_estate,49,no,own,1,skilled,1,no,yes,1
>0<200$,24,other_credits_existing_other_bank,radio_television,1216,>100<500,<1year,4,A93,no,4,no_property,38,bank,own,2,skilled,2,no,yes,2
<0$,24,existing_credits_paid_back_duly_till_now,car_new,1207,<100$,<1year,4,A92,no,4,life_insurance,24,no,rent,1,skilled,1,no,yes,2
no_savings,10,existing_credits_paid_back_duly_till_now,car_new,1309,no_savings,>1year<=4years,4,A93,guarantor,4,life_insurance,27,no,own,1,unskilled,1,no,yes,2
>200$,15,other_credits_existing_other_bank,car_used,2360,>500<1000,>1year<=4years,2,A93,no,2,car_other,36,no,own,1,skilled,1,yes,yes,1
>0<200$,15,all_credits_paid,car_new,6850,>100<500,unemployed,1,A93,no,2,life_insurance,34,no,own,1,self-employed,2,yes,yes,2
no_savings,24,existing_credits_paid_back_duly_till_now,radio_television,1413,<100$,>1year<=4years,4,A94,no,2,life_insurance,28,no,own,1,skilled,1,no,yes,1
no_savings,39,existing_credits_paid_back_duly_till_now,car_used,8588,>100<500,>=7years,4,A93,no,2,car_other,45,no,own,1,self-employed,1,yes,yes,1
<0$,12,existing_credits_paid_back_duly_till_now,car_new,759,<100$,>4years<=7years,4,A93,no,2,real_estate,26,no,own,1,skilled,1,no,yes,2
no_savings,36,existing_credits_paid_back_duly_till_now,car_used,4686,<100$,>1year<=4years,2,A93,no,2,no_property,32,no,for_free,1,self-employed,1,yes,yes,1
>200$,15,existing_credits_paid_back_duly_till_now,business,2687,<100$,>4years<=7years,2,A93,no,4,life_insurance,26,no,rent,1,skilled,1,yes,yes,1
>0<200$,12,delay_pay_past,radio_television,585,<100$,>1year<=4years,4,A94,co_applicant,4,real_estate,20,no,rent,2,skilled,1,no,yes,1
no_savings,24,existing_credits_paid_back_duly_till_now,car_new,2255,no_savings,<1year,4,A93,no,1,life_insurance,54,no,own,1,skilled,1,no,yes,1
<0$,6,other_credits_existing_other_bank,car_new,609,<100$,>4years<=7years,4,A92,no,3,life_insurance,37,no,own,2,skilled,1,no,no,1
<0$,6,other_credits_existing_other_bank,car_new,1361,<100$,<1year,2,A93,no,4,real_estate,40,no,own,1,unskilled,2,no,no,1
no_savings,36,other_credits_existing_other_bank,furniture/equipment,7127,<100$,<1year,2,A92,no,4,life_insurance,23,no,rent,2,skilled,1,yes,yes,2
<0$,6,existing_credits_paid_back_duly_till_now,car_new,1203,>100<500,>=7years,3,A93,no,2,life_insurance,43,no,own,1,skilled,1,yes,yes,1
no_savings,6,other_credits_existing_other_bank,radio_television,700,no_savings,>=7years,4,A93,no,4,no_property,36,no,for_free,2,skilled,1,no,yes,1
no_savings,24,other_credits_existing_other_bank,repairs,5507,<100$,>=7years,3,A93,no,4,no_property,44,no,for_free,2,skilled,1,no,yes,1
<0$,18,existing_credits_paid_back_duly_till_now,radio_television,3190,<100$,>1year<=4years,2,A92,no,2,real_estate,24,no,own,1,skilled,1,no,yes,2
<0$,48,no_credits_taken,furniture/equipment,7119,<100$,>1year<=4years,3,A93,no,4,no_property,53,no,for_free,2,skilled,2,no,yes,2
no_savings,24,existing_credits_paid_back_duly_till_now,car_used,3488,>100<500,>4years<=7years,3,A92,no,4,car_other,23,no,own,1,skilled,1,no,yes,1
>0<200$,18,existing_credits_paid_back_duly_till_now,radio_television,1113,<100$,>1year<=4years,4,A92,guarantor,4,real_estate,26,no,own,1,unskilled,2,no,yes,1
>0<200$,26,existing_credits_paid_back_duly_till_now,car_used,7966,<100$,<1year,2,A93,no,3,car_other,30,no,own,2,skilled,1,no,yes,1
no_savings,15,other_credits_existing_other_bank,education,1532,>100<500,>1year<=4years,4,A92,no,3,car_other,31,no,own,1,skilled,1,no,yes,1
no_savings,4,other_credits_existing_other_bank,radio_television,1503,<100$,>4years<=7years,2,A93,no,1,real_estate,42,no,own,2,unskilled,2,no,yes,1
<0$,36,existing_credits_paid_back_duly_till_now,radio_television,2302,<100$,>1year<=4years,4,A91,no,4,car_other,31,no,rent,1,skilled,1,no,yes,2
<0$,6,existing_credits_paid_back_duly_till_now,car_new,662,<100$,<1year,3,A93,no,4,real_estate,41,no,own,1,unskilled,2,yes,yes,1
>0<200$,36,existing_credits_paid_back_duly_till_now,education,2273,<100$,>4years<=7years,3,A93,no,1,car_other,32,no,own,2,skilled,2,no,yes,1
>0<200$,15,existing_credits_paid_back_duly_till_now,car_new,2631,>100<500,>1year<=4years,2,A92,no,4,car_other,28,no,rent,2,skilled,1,yes,yes,2
no_savings,12,delay_pay_past,car_used,1503,<100$,>1year<=4years,4,A94,no,4,real_estate,41,no,rent,1,skilled,1,no,yes,1
no_savings,24,existing_credits_paid_back_duly_till_now,radio_television,1311,>100<500,>4years<=7years,4,A94,no,3,life_insurance,26,no,own,1,skilled,1,yes,yes,1
no_savings,24,existing_credits_paid_back_duly_till_now,radio_television,3105,no_savings,<1year,4,A93,no,2,car_other,25,no,own,2,skilled,1,no,yes,1
>200$,21,other_credits_existing_other_bank,education,2319,<100$,<1year,2,A91,no,1,car_other,33,no,rent,1,skilled,1,no,yes,2
<0$,6,existing_credits_paid_back_duly_till_now,car_new,1374,no_savings,unemployed,4,A92,no,3,life_insurance,75,no,own,1,self-employed,1,yes,yes,1
>0<200$,18,other_credits_existing_other_bank,furniture/equipment,3612,<100$,>=7years,3,A92,no,4,life_insurance,37,no,own,1,skilled,1,yes,yes,1
<0$,48,existing_credits_paid_back_duly_till_now,car_new,7763,<100$,>=7years,4,A93,no,4,no_property,42,bank,for_free,1,self-employed,1,no,yes,2
>200$,18,existing_credits_paid_back_duly_till_now,furniture/equipment,3049,<100$,<1year,1,A92,no,1,life_insurance,45,stores,own,1,unskilled,1,no,yes,1
>0<200$,12,existing_credits_paid_back_duly_till_now,radio_television,1534,<100$,<1year,1,A94,no,1,real_estate,23,no,rent,1,skilled,1,no,yes,2
no_savings,24,delay_pay_past,car_new,2032,<100$,>=7years,4,A93,no,4,no_property,60,no,for_free,2,skilled,1,yes,yes,1
<0$,30,existing_credits_paid_back_duly_till_now,furniture/equipment,6350,no_savings,>=7years,4,A93,no,4,life_insurance,31,no,own,1,skilled,1,no,yes,2
>200$,18,existing_credits_paid_back_duly_till_now,furniture/equipment,2864,<100$,>1year<=4years,2,A93,no,1,real_estate,34,no,own,1,unskilled,2,no,yes,2
no_savings,12,other_credits_existing_other_bank,car_new,1255,<100$,>=7years,4,A93,no,4,real_estate,61,no,own,2,unskilled,1,no,yes,1
<0$,24,delay_pay_past,car_new,1333,<100$,unemployed,4,A93,no,2,real_estate,43,no,for_free,2,skilled,2,no,yes,2
